,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
46263,DENIED,NIULINE TRADING CORP.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ACCOUNT MANAGER,N,31949,2016,"PHOENIX, ARIZONA",-112.0740373,33.4483771
46273,DENIED,MAJOR AMERICAN MARKETING INTERNATIONAL COMPANY,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS PROCESSING SPECIALIST,N,34882,2016,"AVENTURA, FLORIDA",-80.1392121,25.9564812
46318,DENIED,"BLUEPRINT RESEARCH GROUP, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ASSOCIATE,N,61589,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
46354,DENIED,OUTCLICK MEDIA,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,CHINESE BUINSESS DEVEOPMENT MANAGER,N,39666,2016,"IRVINE, CALIFORNIA",-117.7946942,33.6839473
46377,DENIED,SGV MARKETING  INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,45905.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
46441,DENIED,OUTCLICK MEDIA,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,CHINSES BUSINESS DEVELOPMENT MANAGER,N,39666,2016,"IRVINE, CALIFORNIA",-117.7946942,33.6839473
46612,DENIED,"SONIDA GROUP, INC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ANALYST,N,45906,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
46634,DENIED,BUSINESS DEVELOPMENT INSTITUTE LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,45906,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
46636,DENIED,JACOBE ENTERPRISES,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,Y,72883.2,2016,"ANAHEIM, CALIFORNIA",-117.9145036,33.8352932
46688,DENIED,"NEW DESSERTS, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,INTERNATIONAL MARKET RESEARCH ANALYST,N,51000,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
46809,DENIED,ROBERTSON IMMIGRATION LAW FIRM,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,N,37752,2016,"RALEIGH, NORTH CAROLINA",-78.6381787,35.7795897
46831,DENIED,AF SUPPLY CORP,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,STRATEGIC BRAND AND MARKETING ANALYST,N,45905.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
46953,DENIED,"CAPTRICITY, INC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,Y,82992,2016,"OAKLAND, CALIFORNIA",-122.2711137,37.8043637
47054,DENIED,CROSS RESEARCH GROUP LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,45427,2016,"MILLBURN, NEW JERSEY",-74.3206696,40.7340454
47082,DENIED,ZEIL GLOBAL ENTERPRISES INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYSTS,N,46134.4,2016,"UNION CITY, CALIFORNIA",-122.0438298,37.5933918
47129,DENIED,"BLOOMBERG, LP",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,RESEARCH ASSOCIATE,N,61589,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
47438,DENIED,"GLOBAL IT COMMUNICATIONS, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,N,40000,2016,"WHITTIER, CALIFORNIA",-118.032844,33.9791793
47483,DENIED,RITCO FOODS LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING RESEARCH ANALYST,N,45490,2016,"SUNRISE, FLORIDA",-80.256595,26.1669711
47636,DENIED,URBAN CAPITAL DEVELOPMENT,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT ANALYST,N,42099,2016,"ARLINGTON, VIRGINIA",-77.1067698,38.8799697
47707,DENIED,GOPACKUP INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,60444.8,2016,"SANTA CLARA, CALIFORNIA",-121.9552356,37.3541079
47713,DENIED,AZUL ARC INTERNATIONAL,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYST,N,35651,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
47782,DENIED,PARK FRAGRANCE LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYST,N,45905.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
47887,DENIED,GLOBAL FITNESS INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING AND BUSINESS DEVELOPMENT ANALYST,N,39520,2016,"GARDENA, CALIFORNIA",-118.3089624,33.8883487
47903,DENIED,"FARMER'S BASKET PERIMETER, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYST,N,35651,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
48139,DENIED,"SUN ELECTRONICS PAYMENT SERVICES, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,Y,81182,2016,"CAMDEN, NEW JERSEY",-75.1196199,39.9259463
48194,DENIED,TEAMBLIND INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ASSOCIATE MARKET RESEARCH ANALYST,N,50086.4,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
48222,DENIED,"ESURANCE INSURANCE SERVICES, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ASSOCIATE ECOMMERCE PRODUCT MANAGER,N,50086,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
48298,DENIED,"DESHUN INTERNATIONAL TRADE CO., LTD",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,41600,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
48302,DENIED,"VALUE MOTORS, INC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYST,N,41600,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
48346,DENIED,CHOOSE GROWTH LLC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING STRATEGIST / ANALYST,N,34944,2016,"BEND, OREGON",-121.3153096,44.0581728
48392,DENIED,"CAPITAL LINK, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,45905.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
48410,DENIED,"TREXT, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,40914,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
48606,DENIED,QUEENS HOME CARE AGENCY,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYST,N,45905.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
48621,DENIED,FASHION DISTRIBUTION CENTER INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING & BUSINESS DEVELOPMENT SPECIALIST,N,39353.6,2016,"VERNON, CALIFORNIA",-118.230073,34.003903
48676,DENIED,SUNSONG NORTH AMERICA INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET ANALYST,N,37752,2016,"RALEIGH, NORTH CAROLINA",-78.6381787,35.7795897
48801,DENIED,HASMONEAN SUMMIT LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,"CONSULTANT, MARKETING AND DIGITAL MEDIA",N,45906,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
48846,DENIED,JOSE A. DAPENA PA,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,N,34881.6,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
48847,DENIED,WHITFORD ADVISORY SERVICES LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,N,22922,2016,"PAOLI, PENNSYLVANIA",NA,NA
48863,DENIED,JAY & DIP CORPORATION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING RESEARCHER AND STRATEGIST,N,39541,2016,"EAST STROUDBOURGH, PENNSYLVANIA",NA,NA
48874,DENIED,"BACKSTAGE, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,USER ACQUISITION (MARKETING) ASSOCIATE,N,45906,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
48935,DENIED,GAME CIRCUS LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PRODUCT MANAGER,N,61290,2016,"ADDISON, TEXAS",-96.8291685,32.96179
48945,DENIED,"SCOTT WARMUTH, A PROFESSIONAL CORPORATION",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING COORDINATOR,N,40000,2016,"CITY OF INDUSTRY, CALIFORNIA",-117.9586754,34.0197335
48966,DENIED,ULTIMATE JET VACATIONS LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,N,34881.6,2016,"NORTH MIAMI, FLORIDA",-80.1867138,25.8900949
48984,DENIED,JOVIA INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET ANALYST,N,60445,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
49115,DENIED,MOULDING SPECIALIST INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,39353.6,2016,"WESTMINSTER, CALIFORNIA",-117.9939921,33.7513419
49133,DENIED,"PARK AVENUE SENIOR CARE, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,40539,2016,"CRANSTON, RHODE ISLAND",-71.4372796,41.7798226
49189,DENIED,LOUISE BLOUIN MEDIA INCORPORATED,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,45906,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
49213,DENIED,"CORE CONSTRUCTION SOLUTIONS, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT ASSOCIATE,N,43181,2016,"WINTER PARK, FLORIDA",-81.3392352,28.5999998
49272,DENIED,MB MANAGEMENT GROUP LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,36608,2016,"EL PASO, TEXAS",-106.4850217,31.7618778
49291,DENIED,US SUNERGY CORP,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALISTS,N,45906,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
49344,DENIED,SUPER WORLD TRADING INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,45905.6,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
49347,DENIED,"POPPINS AND FRIENDS, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT SPECIALIST,N,35921.6,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
49351,DENIED,MARKET ACCESS TRANSFORMATION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET ACCESS ANALYST,N,59904,2016,"SHORT HILLS, NEW JERSEY",-74.3232194,40.7483499
49363,DENIED,SBS PROPERTY MANAGEMENT,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,NEW MARKETS ANALYST,N,34882,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
49415,DENIED,LINKEDROAD INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET ANALYST,N,60444.8,2016,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
49422,DENIED,ROI SPORTS MARKETING GROUP,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,N,45000,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
49453,DENIED,LINKEDROAD INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET ANALYST,N,60444.8,2016,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
49503,DENIED,JOVIA INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET ANALYST,N,60445,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
49543,DENIED,THE JOESTER LORIA GROUP LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,LICENSING & MARKETING COORDINATOR,N,46000,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
49573,DENIED,"MAESTRO HEALTHCARE TECHNOLOGY, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING DATA ANALYST,N,51106,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
49617,DENIED,CORE CONSTRUCTION SOLUTIONS INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT ASSOCIATE,N,43181,2016,"WINTER PARK, FLORIDA",-81.3392352,28.5999998
49644,DENIED,MB MANAGEMENT GROUP LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING RESEARCH ANALYST,N,22069,2016,"EL PASO, TEXAS",-106.4850217,31.7618778
49659,DENIED,AWESOME CENTER FOR ENTREPRENEURSHIP INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,DIRECTOR OF INTERNATIONAL & DOMESTIC RESEARCH DEVELOPMENT,N,43118,2016,"LEXINGTON, KENTUCKY",-84.5037164,38.0405837
49675,DENIED,GREENMAX CAPITAL ADVISORS,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,TRANSACTION ADVISORY ASSOCIATE,N,39520,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
49702,DENIED,SOUTHLAND DATA PROCESSING,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARTKET RESEARCH ANALYST AND MARKETING SPECIALIST,N,33238,2016,"UPLAND, CALIFORNIA",-117.6483876,34.09751
49703,DENIED,THE LINE LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYTICS ASSOCIATE,N,45905.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
49727,DENIED,"TRILOKI, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS MANAGER/ GENERAL MANAGER,N,36920,2016,"GULF SHORES, ALABAMA",NA,NA
49773,DENIED,AM PART INTERNATIONAL INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ENGINEER,N,45906,2016,"PARAMUS, NEW JERSEY",-74.0754189,40.9445428
49856,DENIED,DURAFLEX INTERNATIONAL CORP.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,32136,2016,"SPARKS, NEVADA",-119.7526886,39.5349112
49880,DENIED,DESIGNTECHNICA CORPORATION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,NETWORK DEVELOPMENT MANAGER,N,61589,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
49885,DENIED,THE JOESTER LORIA GROUP LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,INTERNATIONAL MARKETING AND LICENSING SPECIALISTS,N,47000,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
49888,DENIED,TASTEMADE INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,COMMUNITY MANAGER (MARKET RESEARCH ANALYST),N,39354,2016,"SANTA MONICA, CALIFORNIA",-118.4911912,34.0194543
49889,DENIED,"CASA FURNITURE USA,INC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING RESEARCH  ANALYST,Y,88000,2016,"ORLANDO, FLORIDA",-81.3792365,28.5383355
49922,DENIED,AM PART INTERNATIONAL INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ENGINEER,N,45906,2016,"PARAMUS, NEW JERSEY",-74.0754189,40.9445428
50025,DENIED,ROI SPORTS MARKETING GROUP,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,N,45000,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
50031,DENIED,"RAY CPA, P.C.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,N,35900.8,2016,"ROUND ROCK, TEXAS",-97.678896,30.5082551
50286,DENIED,"PREVISTAR, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,35776,2016,"TAMPA, FLORIDA",-82.4571776,27.950575
50327,DENIED,"APPLUS VELOSI AMERICA, LLC",MARKET RESEARCH ANALYSTS AND MARKETING,BUSINESS ANALYST,N,54122,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
50373,DENIED,"PREVISTAR, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,35776,2016,"TAMPA, FLORIDA",-82.4571776,27.950575
50587,DENIED,"GENENTECH USA, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET PLANNING ANALYST,Y,137158,2016,"SOUTH SAN FRANCISCO, CALIFORNIA",-122.4077498,37.654656
50755,DENIED,"ITRANSITION, INC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING AND SALES ANALYST,N,44117,2016,"LAKEWOOD, COLORADO",-105.0813734,39.7047095
50817,DENIED,WEB SIDE DEVELOPMENT,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,Y,82992,2016,"BERKELEY, CALIFORNIA",-122.272747,37.8715926
50854,DENIED,CHANNELADVISOR,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PRODUCT LEAD,N,66040,2016,"MORRISVILLE, NORTH CAROLINA",-78.8255621,35.823483
50915,DENIED,"JOHN B. SANFILIPPO & SON, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,TRADE AND DEMAND PLANNING ANALYST,N,65915,2016,"ELGIN, ILLINOIS",-88.2825668,42.0354084
51002,DENIED,PCC WIRELESS,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYST,N,43035,2016,"VIENNA, VIRGINIA",-77.2652604,38.9012225
51081,DENIED,AUTEC INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYTICS SPECIALIST,N,47500,2016,"TORRANCE, CALIFORNIA",-118.3406288,33.8358492
51291,DENIED,GLOBAL TRAVEL SOLUTIONS GROUP INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,HOTELS BUSINESS DEVELOPMENT SPECIALIST,Y,95514,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
51325,DENIED,"ADMINISTRATIVE CLAIM SERVICE, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,59072,2016,"WAKEFIELD, MASSACHUSETTS",-71.0723391,42.5039395
51541,DENIED,"INTERTEX, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING COORDINATOR,N,37149,2016,"AZUSA, CALIFORNIA",-117.9075627,34.1336186
51647,DENIED,SALESONE LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,N,39520,2016,"NORWALK, CONNECTICUT",-73.4081575,41.117744
51660,DENIED,MARTILLITO MEDIA SERVICES LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST & MARKETING SPECIALIST,N,34822,2016,"HIALEAH, FLORIDA",-80.2781057,25.8575963
51696,DENIED,MIRAMAR LOGISTICS LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS LIAISON,N,59883,2016,"LAUDERHILL, FLORIDA",-80.2133808,26.1403635
51802,DENIED,NATURESCAPES NET LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PHOTOGRAPHY MARKETING SPECIALIST / PHOTOGRAPHY GUIDE,N,52000,2016,"MANCHESTER, MARYLAND",NA,NA
51830,DENIED,AHALIFE HOLDINGS INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,Y,77293,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
51944,DENIED,CHIHUO.INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,N,46134.4,2016,"EL MONTE, CALIFORNIA",-118.0275667,34.0686206
51947,DENIED,SIGNATUREPAGES INCORPORATED,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING RESEARCH ANALYSTS AND MARKETING SPECIALIST,N,38459,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
52063,DENIED,SOCIALYTE LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,JUNIOR TALENT MANAGER,N,45906,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52065,DENIED,SOCIALFLY LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ACCOUNT DIRECTOR,Y,77293,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52118,DENIED,"5 NORTH, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ACCOUNT EXECUTIVE,N,45906,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52120,DENIED,"JUST CAPITAL FOUNDATION, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,DIRECTOR,N,61589,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52143,DENIED,COMMUNITY RESOURCE EXCHANGE,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING AND COMMUNICATIONS ASSOCIATE,N,45906,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52160,DENIED,NEW YORK CITY RESCUE MISSION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MANAGER OF MARKETING & COMMUNICATIONS,N,50000,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52314,DENIED,"BIRCHBOX, INC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,Y,70030,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52315,DENIED,PROEMION CORPORATION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,Y,79996.8,2016,"DOWNERS GROVE, ILLINOIS",-88.0111746,41.8089191
52426,DENIED,FOOD VENTURE TAMPA LLC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS DEVELOPMENT ANALYST,N,39437,2016,"TAMPA, GEORGIA",NA,NA
52444,DENIED,FOOD VENTURE TAMPA LLC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS DEVELOPMENT ANALYST,N,39437,2016,"TAMPA, GEORGIA",NA,NA
52504,DENIED,"NATIONAL BASKETBALL RETIRED PLAYERS ASSOCIATION, INC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",OPERATIONS AND SPECIAL PROJECTS COORDINATOR,N,0,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
52608,DENIED,PORT PRINTING COMPANY,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATIONS SPECIALISTS,N,40000,2016,"RIVIERA BEACH, FLORIDA",-80.0580969,26.7753405
52627,DENIED,COT INC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",E-COMMERCE BUSINESS DEVELOPMENT SPECIALIST,Y,72134.4,2016,"FALMOUTH, MASSACHUSETTS",NA,NA
52727,DENIED,"NATIONAL BASKETBALL RETIRED PLAYERS ASSOCIATION, INC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",OPERATIONS AND SPECIAL PROJECTS COORDINATOR,N,38106,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
52822,DENIED,LAW OFFICES OF PENGTIAN MA,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",INTERNATIONAL BUSINESS OPERATIONS SPECIALIST,N,36026,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
52823,DENIED,DAHO USA LLC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",OPERATIONS SPECIALIST,N,45801.6,2016,"ROSEMEAD, CALIFORNIA",-118.072846,34.0805651
52833,DENIED,"CORAVIN, INC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",ONLINE/MOBILE MARKETING SPECIALIST,N,45843,2016,"BURLINGTON, MASSACHUSETTS",-71.1956205,42.5047161
52864,DENIED,ONWARD INTERNATIONAL INC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATION SPECIALIST,N,45801.6,2016,"AZUSA, CALIFORNIA",-117.9075627,34.1336186
52870,DENIED,GATEWAY EDUCATION USA CORP.,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATIONS SPECIALIST,N,45802,2016,"PASADENA, CALIFORNIA",-118.1445155,34.1477849
52979,DENIED,MEGATEL NETCOM CORP.,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATION SPECIALIST,N,29744,2016,"ALHAMBRA, CALIFORNIA",-118.1270146,34.095287
52982,DENIED,"IBOSS, INC","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BILLING OPERATIONS ANALYST,N,43597,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
52992,DENIED,BILCO INDUSTRIES INC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",PRODUCTION COORDINATOR,N,47819,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
53004,DENIED,TEK SIGNATURE LLC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS ANALYST,N,57658,2016,"BERKELEY LAKE, GEORGIA",-84.1865848,33.983712
53028,DENIED,"WELLNESS MAX, INC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",INTERNATIONAL BUSINESS DEVELOPMENT SPECIALIST,N,35464,2016,"KEY BISCAYNE, FLORIDA",-80.1628248,25.693713
53036,DENIED,BOSTON INNOVATION GATEWAY LLC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",FINE ARTS AND DESIGN SPECIALIST,N,45843.2,2016,"CAMBRIDGE, MASSACHUSETTS",-71.1097335,42.3736158
